EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition
1639,54,Research & Development,Manufacturing Director,Other,5,27,16,7,5,3,0,11,3,3,1,3,13205,22,Female,Single,Yes,2,0
1640,58,Research & Development,Research Director,Human Resources,1,32,15,5,6,3,4,21,3,3,4,1,4233,13,Male,Divorced,Yes,0,0
1641,53,Research & Development,Manufacturing Director,Technical Degree,3,19,8,0,2,0,3,25,3,2,4,2,9417,15,Male,Single,No,9,0
1642,44,Sales,Sales Executive,Human Resources,3,10,8,0,3,0,3,14,4,4,4,2,8017,24,Female,Divorced,No,7,0
1643,34,Research & Development,Manager,Other,1,12,4,1,3,1,3,13,3,4,3,4,3540,14,Female,Married,No,7,0
1644,26,Sales,Sales Executive,Marketing,2,3,0,0,0,0,3,16,3,4,4,3,4750,8,Male,Married,No,7,0
1645,50,Sales,Sales Executive,Medical,1,9,6,5,2,2,3,15,3,2,1,3,2622,21,Male,Divorced,No,6,0
1646,37,Research & Development,Research Scientist,Other,1,9,8,7,6,4,3,17,4,2,2,4,3349,20,Male,Single,Yes,6,0
1647,30,Sales,Sales Representative,Marketing,5,9,6,0,6,0,1,23,3,4,3,3,15619,11,Male,Single,No,1,0
1648,45,Research & Development,Research Director,Human Resources,2,11,8,1,3,1,6,11,4,3,3,4,6836,21,Female,Married,No,8,0
1649,46,Human Resources,Manager,Human Resources,3,10,1,1,0,1,4,23,3,2,4,2,6071,9,Male,Single,No,6,0
1650,30,Research & Development,Manufacturing Director,Other,5,5,2,1,2,1,2,15,3,4,3,2,14498,12,Female,Divorced,Yes,4,0
1651,52,Research & Development,Research Scientist,Technical Degree,2,26,10,9,4,6,4,24,3,2,1,3,6749,26,Male,Divorced,Yes,3,0
1652,23,Sales,Sales Representative,Human Resources,3,1,1,1,0,1,3,12,3,2,3,3,9454,6,Male,Divorced,No,7,0
1653,35,Sales,Sales Representative,Technical Degree,2,9,6,1,1,1,1,12,3,4,3,4,4836,19,Male,Divorced,Yes,4,0
1654,22,Sales,Sales Executive,Technical Degree,4,2,1,0,1,0,2,21,3,2,4,3,11456,3,Male,Married,No,5,0
1655,42,Research & Development,Manufacturing Director,Technical Degree,1,11,4,4,4,3,0,25,3,1,3,2,2616,1,Male,Married,Yes,3,1
1656,19,Research & Development,Manager,Life Sciences,5,0,1,0,1,0,4,21,3,2,3,3,13419,15,Female,Single,No,1,1
1657,27,Sales,Sales Executive,Marketing,1,1,0,0,0,0,3,12,3,3,4,3,2366,15,Female,Married,No,6,1
1658,47,Research & Development,Manufacturing Director,Marketing,1,20,2,2,2,2,3,19,3,1,4,2,4168,5,Female,Single,No,1,0
1659,22,Sales,Sales Representative,Human Resources,3,0,1,1,1,1,1,20,3,3,3,3,9026,22,Female,Divorced,Yes,6,1
1660,50,Sales,Sales Representative,Human Resources,2,22,17,13,17,6,3,13,3,3,2,4,6313,24,Female,Divorced,No,6,0
1661,18,Research & Development,Healthcare Representative,Technical Degree,2,0,0,0,0,0,3,14,3,4,4,4,5072,11,Female,Single,No,0,0
1662,35,Research & Development,Research Scientist,Life Sciences,2,7,2,0,0,0,4,25,3,2,4,3,4280,25,Male,Single,No,9,0
1663,49,Research & Development,Research Director,Technical Degree,3,14,1,1,1,1,6,15,3,4,4,3,8312,23,Female,Married,Yes,9,0
1664,28,Research & Development,Healthcare Representative,Life Sciences,1,4,0,0,0,0,3,24,3,2,4,1,2525,1,Male,Divorced,No,2,1
1665,38,Sales,Sales Representative,Technical Degree,1,8,4,1,1,1,3,14,3,4,4,3,2753,23,Male,Married,Yes,2,0
1666,43,Research & Development,Manager,Medical,1,12,10,3,7,2,3,14,4,3,4,3,3701,10,Female,Married,No,5,0
1667,42,Sales,Manager,Medical,2,9,7,1,2,1,4,15,3,1,4,3,4792,25,Female,Divorced,No,2,0
1668,39,Research & Development,Manufacturing Director,Other,1,17,6,2,6,1,2,20,4,4,2,2,4189,20,Male,Single,Yes,8,0
1669,44,Human Resources,Manager,Technical Degree,2,20,17,0,15,0,3,25,3,2,3,4,7038,11,Male,Married,Yes,4,0
1670,30,Research & Development,Manager,Human Resources,2,9,7,0,0,0,4,19,3,2,3,4,6952,28,Male,Married,No,5,0
1671,50,Research & Development,Research Director,Marketing,1,18,13,6,0,3,0,22,3,3,2,3,3708,7,Male,Single,Yes,5,0
1672,51,Research & Development,Healthcare Representative,Other,2,19,6,5,3,5,2,19,3,4,4,2,5061,25,Male,Married,No,7,0
1673,58,Sales,Sales Executive,Human Resources,4,21,20,15,9,9,3,24,3,2,4,2,13084,17,Female,Divorced,No,9,1
1674,52,Sales,Sales Representative,Medical,1,28,27,4,19,3,2,24,3,2,4,2,4698,12,Male,Divorced,No,2,1
1675,18,Sales,Manager,Technical Degree,2,0,0,0,0,0,3,16,4,1,4,3,6183,26,Male,Married,Yes,8,0
1676,38,Research & Development,Laboratory Technician,Other,3,11,3,2,1,2,3,21,3,3,2,2,9121,25,Female,Divorced,Yes,6,0
1677,23,Research & Development,Research Scientist,Technical Degree,2,3,0,0,0,0,3,22,3,3,4,4,6023,4,Male,Single,No,5,0
1678,45,Research & Development,Research Scientist,Medical,3,10,4,1,4,0,1,24,3,2,3,4,6641,12,Female,Divorced,No,0,0
1679,34,Research & Development,Laboratory Technician,Other,2,8,8,2,1,1,5,13,3,1,2,3,5865,24,Male,Single,No,3,0
1680,22,Research & Development,Manager,Medical,2,0,1,0,0,0,0,16,3,3,2,3,5899,3,Female,Married,No,4,0
1681,48,Human Resources,Human Resources,Life Sciences,1,23,19,15,18,12,4,20,3,4,4,3,4275,18,Male,Single,No,1,0
1682,22,Human Resources,Manager,Medical,3,0,0,0,0,0,1,14,3,4,3,4,5520,29,Male,Divorced,Yes,0,0
1683,55,Sales,Sales Executive,Technical Degree,3,21,17,7,9,4,3,13,3,4,4,4,10861,12,Male,Single,No,1,0
1684,20,Sales,Sales Representative,Marketing,1,1,1,1,1,1,2,16,3,1,3,1,1910,24,Female,Single,Yes,7,1
1685,40,Research & Development,Manager,Medical,2,18,8,6,1,4,1,25,3,4,2,2,6272,24,Male,Married,Yes,9,1
1686,54,Research & Development,Laboratory Technician,Human Resources,5,12,3,2,2,1,1,21,3,2,2,3,14867,19,Male,Single,No,5,0
1687,54,Research & Development,Research Director,Marketing,2,17,7,0,3,0,3,16,3,4,3,3,4858,13,Female,Single,No,9,0
1688,27,Sales,Sales Representative,Life Sciences,2,2,0,0,0,0,3,12,3,2,4,2,3871,16,Male,Married,No,1,0
1689,27,Research & Development,Research Scientist,Other,4,6,0,0,0,0,1,19,3,3,1,3,11955,8,Female,Single,No,8,0
1690,36,Research & Development,Research Director,Other,3,11,8,5,7,5,6,18,3,3,4,3,7496,27,Female,Single,No,7,1
1691,34,Research & Development,Laboratory Technician,Marketing,2,10,8,1,7,1,2,16,3,3,4,2,4481,27,Female,Single,No,3,0
1692,38,Research & Development,Laboratory Technician,Other,3,8,3,1,2,1,3,11,4,4,4,4,9086,6,Female,Single,Yes,9,0
1693,31,Sales,Sales Executive,Medical,4,8,1,0,1,0,2,22,3,4,3,1,12634,10,Male,Married,Yes,6,0
1694,26,Sales,Sales Executive,Marketing,2,6,4,1,0,1,3,12,3,4,4,3,5582,25,Female,Married,No,2,0
1695,18,Research & Development,Manufacturing Director,Technical Degree,2,1,0,0,0,0,4,25,3,3,3,3,4110,10,Female,Married,No,5,0
1696,30,Human Resources,Human Resources,Medical,2,7,5,5,3,4,3,14,3,3,1,2,4197,29,Male,Single,No,2,0
1697,21,Sales,Manager,Medical,5,0,1,1,0,1,2,17,4,1,2,3,13906,6,Male,Married,No,9,0
1698,18,Research & Development,Manufacturing Director,Medical,3,0,1,1,1,1,2,19,3,4,4,3,7711,8,Male,Married,No,2,0
1699,57,Research & Development,Manufacturing Director,Technical Degree,1,21,0,0,0,0,4,20,3,3,1,4,4553,18,Male,Married,No,8,0
1700,49,Research & Development,Laboratory Technician,Life Sciences,4,20,4,0,1,0,1,15,3,4,3,3,13349,17,Female,Married,No,5,0
1701,51,Research & Development,Laboratory Technician,Human Resources,2,7,6,3,6,1,3,20,3,3,1,3,5239,26,Female,Single,No,7,0
1702,45,Human Resources,Human Resources,Other,1,16,2,2,0,2,2,12,3,3,2,3,3272,10,Female,Single,No,3,1
1703,48,Research & Development,Manufacturing Director,Marketing,2,10,3,2,3,1,2,25,3,4,1,3,6886,2,Male,Married,Yes,3,0
1704,25,Sales,Sales Representative,Life Sciences,2,1,0,0,0,0,2,23,3,2,4,4,5181,12,Male,Single,No,7,0
1705,56,Research & Development,Healthcare Representative,Marketing,4,26,13,1,1,1,5,21,3,2,3,1,12079,20,Female,Married,No,6,0
1706,43,Research & Development,Laboratory Technician,Other,1,9,8,0,8,0,4,21,3,2,4,2,3568,10,Male,Married,Yes,4,0
1707,51,Research & Development,Manager,Technical Degree,4,11,7,1,7,1,3,21,3,4,4,3,12937,9,Female,Divorced,No,1,0
1708,20,Research & Development,Manager,Medical,2,0,1,0,0,0,2,11,3,1,4,2,5202,16,Female,Married,Yes,5,0
1709,29,Research & Development,Laboratory Technician,Medical,1,8,1,1,0,1,3,20,3,1,3,4,2562,7,Female,Married,Yes,0,0
1710,18,Sales,Manager,Technical Degree,5,0,1,1,1,1,3,24,4,2,3,3,15980,9,Male,Married,No,6,0
1711,22,Research & Development,Manufacturing Director,Life Sciences,2,2,0,0,0,0,3,23,3,3,3,3,5679,25,Male,Single,Yes,8,1
1712,47,Research & Development,Research Director,Life Sciences,1,21,3,1,1,0,1,24,4,3,3,4,3828,25,Male,Married,No,4,0
1713,47,Research & Development,Manager,Marketing,2,7,0,0,0,0,6,11,3,1,4,3,5742,24,Male,Married,No,4,0
1714,34,Research & Development,Healthcare Representative,Technical Degree,4,5,1,0,1,0,3,15,3,4,3,3,9775,6,Female,Married,No,6,0
1715,40,Research & Development,Manufacturing Director,Life Sciences,1,16,2,1,0,1,5,24,3,4,4,1,4405,27,Male,Divorced,Yes,4,1
1716,32,Research & Development,Research Scientist,Technical Degree,1,4,1,0,0,0,0,17,3,2,4,3,2737,10,Male,Single,No,9,1
1717,54,Research & Development,Manager,Other,1,12,12,11,7,7,2,19,4,4,2,2,3473,7,Female,Single,No,3,0
1718,38,Research & Development,Healthcare Representative,Medical,1,11,3,2,2,2,1,19,4,3,4,3,3494,18,Male,Married,No,0,1
1719,31,Research & Development,Healthcare Representative,Medical,3,8,1,1,0,1,4,18,3,2,2,3,9306,11,Female,Married,No,5,0
1720,19,Research & Development,Manufacturing Director,Medical,2,0,0,0,0,0,3,11,3,2,3,2,5622,1,Male,Single,No,8,0
1721,28,Research & Development,Healthcare Representative,Technical Degree,1,7,0,0,0,0,4,15,3,3,4,3,3385,29,Female,Married,Yes,3,0
1722,56,Research & Development,Manufacturing Director,Technical Degree,1,22,3,0,0,0,4,16,4,3,4,2,3288,21,Female,Married,No,9,0
1723,55,Sales,Manager,Marketing,1,12,7,6,4,5,4,16,3,2,1,4,2582,24,Female,Married,Yes,3,1
1724,51,Sales,Sales Representative,Medical,5,28,13,0,3,0,4,14,3,4,1,1,16389,19,Male,Single,No,4,0
1725,55,Research & Development,Manager,Marketing,1,16,7,3,5,2,4,11,3,3,1,4,3933,23,Male,Married,No,5,0
1726,51,Research & Development,Research Director,Medical,5,13,10,6,6,3,4,13,3,4,3,3,10565,5,Female,Married,No,2,1
1727,35,Human Resources,Manager,Marketing,2,11,9,8,8,8,3,20,3,2,4,3,4494,28,Female,Divorced,No,8,1
1728,47,Sales,Sales Representative,Marketing,1,11,4,4,4,3,4,25,3,3,4,2,2841,26,Female,Divorced,Yes,0,0
1729,32,Research & Development,Manufacturing Director,Other,4,2,2,1,1,1,5,25,4,2,4,4,11571,29,Male,Married,No,5,0
1730,44,Sales,Sales Representative,Marketing,2,7,6,3,6,1,3,14,3,3,4,2,6006,24,Male,Married,No,5,1
1731,51,Research & Development,Manufacturing Director,Technical Degree,3,19,11,6,4,3,5,14,3,4,2,3,7848,6,Female,Married,No,7,0
1732,55,Research & Development,Laboratory Technician,Marketing,5,32,24,10,19,5,0,23,3,4,1,4,16753,22,Male,Single,Yes,4,0
1733,50,Research & Development,Research Scientist,Medical,1,21,2,1,2,1,3,14,3,3,1,4,3241,7,Male,Single,No,8,1
1734,41,Research & Development,Research Scientist,Marketing,1,21,3,0,0,0,1,24,3,4,4,3,4096,23,Male,Single,No,8,0
1735,32,Human Resources,Manager,Life Sciences,3,6,1,0,0,0,1,15,3,4,4,4,7876,4,Female,Married,Yes,1,0
1736,47,Sales,Sales Representative,Human Resources,1,11,3,2,0,1,4,23,3,3,4,3,3466,26,Male,Married,No,4,0
1737,59,Research & Development,Research Scientist,Medical,1,17,14,12,2,10,5,25,3,1,2,2,3586,16,Male,Single,Yes,6,1
1738,34,Research & Development,Manufacturing Director,Life Sciences,1,5,4,2,4,1,4,25,3,4,3,3,2545,28,Male,Married,No,1,1
1739,22,Research & Development,Healthcare Representative,Medical,1,2,1,1,1,1,6,21,3,1,4,2,3128,10,Male,Married,No,6,1
1740,46,Research & Development,Manufacturing Director,Technical Degree,3,18,15,2,14,2,2,19,3,4,1,2,6581,26,Female,Married,Yes,8,0
1741,21,Sales,Sales Representative,Human Resources,1,2,2,0,1,0,1,14,3,3,4,3,3290,15,Male,Married,No,7,0
1742,27,Research & Development,Research Director,Human Resources,2,6,2,0,1,0,3,19,3,3,2,3,5822,13,Male,Single,No,9,0
1743,34,Research & Development,Healthcare Representative,Technical Degree,2,7,4,4,3,2,4,19,3,1,1,1,5331,8,Male,Single,No,8,0
1744,27,Sales,Sales Executive,Human Resources,2,6,3,1,2,1,0,11,3,3,4,4,5670,22,Male,Divorced,No,3,0
1745,34,Research & Development,Manufacturing Director,Technical Degree,1,6,2,2,0,1,6,15,3,4,2,2,2463,27,Male,Single,No,7,0
1746,37,Sales,Sales Representative,Life Sciences,3,7,1,1,1,1,3,19,3,1,4,4,8092,13,Female,Married,No,8,0
1747,41,Research & Development,Research Scientist,Other,1,16,11,0,2,0,6,14,3,3,4,4,4006,24,Female,Married,No,9,0
1748,22,Human Resources,Manager,Medical,3,0,0,0,0,0,3,15,3,4,3,4,6388,7,Male,Divorced,No,1,0
1749,51,Research & Development,Research Director,Technical Degree,4,9,0,0,0,0,3,14,3,3,4,4,11904,17,Male,Married,Yes,9,0
1750,23,Research & Development,Manufacturing Director,Medical,2,2,1,1,0,1,4,23,3,3,3,2,4943,4,Male,Married,Yes,2,1
1751,19,Research & Development,Manager,Life Sciences,2,0,1,1,1,1,4,12,3,3,2,3,5427,7,Female,Single,No,0,0
1752,30,Research & Development,Manufacturing Director,Other,2,4,3,3,2,1,2,20,3,3,4,2,4440,16,Male,Divorced,No,0,0
1753,60,Sales,Sales Executive,Life Sciences,2,23,0,0,0,0,5,12,3,2,3,2,6027,25,Male,Married,Yes,9,0
1754,60,Sales,Manager,Human Resources,4,36,4,4,4,2,5,12,3,1,1,3,14902,2,Female,Single,No,5,1
1755,28,Research & Development,Manager,Medical,4,2,1,1,1,1,0,23,3,3,4,1,8414,21,Male,Married,No,0,0
1756,40,Research & Development,Healthcare Representative,Other,1,11,5,2,1,2,1,11,3,4,3,4,3527,25,Male,Married,Yes,4,0
1757,33,Research & Development,Laboratory Technician,Human Resources,2,10,4,3,0,2,3,13,3,1,4,4,5708,25,Male,Single,No,5,1
1758,48,Research & Development,Manager,Other,5,19,3,3,3,1,3,25,4,2,4,3,14496,22,Male,Married,No,8,0
1759,28,Research & Development,Research Scientist,Human Resources,5,4,4,0,2,0,4,24,3,3,3,3,13531,23,Female,Married,No,5,0
1760,33,Sales,Sales Executive,Life Sciences,2,9,0,0,0,0,1,21,4,4,3,3,5566,25,Female,Married,No,3,0
1761,25,Research & Development,Healthcare Representative,Technical Degree,2,4,0,0,0,0,3,20,4,2,3,4,3962,14,Male,Married,No,0,0
1762,21,Research & Development,Research Scientist,Medical,1,1,1,0,0,0,3,11,3,4,3,3,3131,14,Male,Married,No,5,0
1763,57,Research & Development,Research Scientist,Marketing,5,28,15,8,11,4,2,14,3,1,4,2,16340,26,Male,Married,No,6,0
1764,21,Sales,Sales Executive,Marketing,1,1,0,0,0,0,3,11,3,4,4,3,2103,8,Male,Married,No,4,0
1765,42,Sales,Manager,Life Sciences,2,11,9,5,2,3,2,14,3,3,1,3,5365,26,Male,Married,No,5,0
1766,20,Sales,Sales Executive,Medical,1,0,1,1,1,1,1,13,3,4,3,4,2879,6,Female,Single,No,9,0
1767,49,Research & Development,Research Scientist,Medical,1,15,3,3,2,2,3,19,3,3,4,2,4022,22,Male,Single,No,7,0
1768,20,Research & Development,Healthcare Representative,Life Sciences,2,0,1,1,1,1,6,11,4,4,3,1,6263,7,Male,Divorced,No,0,0
1769,44,Sales,Manager,Medical,5,12,4,1,0,1,2,24,3,2,4,4,16123,7,Male,Divorced,No,7,0
1770,46,Sales,Sales Executive,Technical Degree,1,13,11,3,1,3,3,18,3,1,4,4,2636,2,Male,Single,No,1,1
1771,49,Research & Development,Laboratory Technician,Life Sciences,2,11,11,0,3,0,2,21,3,3,3,4,6771,25,Male,Married,No,1,0
1772,36,Sales,Sales Executive,Technical Degree,1,14,0,0,0,0,2,19,3,4,3,3,3745,4,Male,Divorced,No,7,0
1773,38,Sales,Sales Executive,Medical,1,7,4,0,2,0,3,22,3,4,4,3,2744,13,Female,Single,No,1,0
1774,22,Research & Development,Manager,Life Sciences,2,0,0,0,0,0,4,17,3,3,3,3,4705,29,Male,Married,Yes,7,0
1775,35,Sales,Sales Representative,Medical,2,7,0,0,0,0,0,11,3,3,3,1,5345,10,Female,Single,No,4,0
1776,45,Research & Development,Manager,Life Sciences,1,6,6,5,3,2,6,14,3,1,4,3,3185,9,Male,Married,No,8,1
1777,59,Research & Development,Manager,Medical,1,16,6,1,1,1,0,20,3,4,4,1,2957,15,Male,Divorced,Yes,8,1
1778,39,Research & Development,Research Scientist,Technical Degree,1,9,8,4,6,3,5,11,3,4,2,2,2618,12,Female,Divorced,No,7,1
1779,38,Sales,Sales Representative,Technical Degree,1,9,5,4,4,2,5,14,3,4,1,4,2512,27,Female,Married,Yes,8,0
1780,23,Sales,Sales Representative,Medical,5,1,1,1,0,1,3,25,3,3,2,2,12136,10,Female,Married,No,6,0
1781,18,Sales,Manager,Life Sciences,5,1,0,0,0,0,1,13,3,4,3,4,11048,19,Male,Married,No,7,0
1782,22,Research & Development,Manager,Marketing,1,3,3,2,1,1,3,12,3,4,2,2,3111,21,Female,Single,Yes,5,0
1783,58,Sales,Sales Representative,Technical Degree,2,19,6,4,6,2,3,11,3,3,3,2,5018,5,Female,Single,Yes,8,1
1784,29,Sales,Manager,Technical Degree,4,7,5,4,3,2,5,16,3,3,1,3,12879,7,Male,Divorced,No,1,0
1785,43,Sales,Manager,Human Resources,1,11,5,0,5,0,3,22,3,3,3,3,3980,28,Female,Single,No,2,0
1786,51,Sales,Sales Executive,Marketing,3,25,20,13,3,12,3,17,3,3,3,3,11175,20,Male,Married,No,1,1
1787,31,Sales,Manager,Medical,5,3,1,1,0,1,4,16,3,3,3,4,14302,11,Male,Married,Yes,5,1
1788,43,Research & Development,Research Scientist,Life Sciences,1,9,1,0,1,0,6,19,3,2,3,1,2682,16,Female,Divorced,Yes,2,0
1789,44,Research & Development,Healthcare Representative,Human Resources,1,16,7,4,7,3,3,22,3,3,2,4,3673,13,Female,Married,No,0,0
1790,26,Research & Development,Healthcare Representative,Medical,5,3,2,0,0,0,5,19,3,3,4,2,10140,28,Male,Married,Yes,3,0
1791,43,Research & Development,Research Director,Other,2,11,6,4,4,3,3,12,3,3,2,4,7224,4,Female,Married,No,4,0
1792,39,Research & Development,Manufacturing Director,Technical Degree,1,4,4,0,4,0,4,25,3,2,4,3,2622,16,Female,Married,No,3,0
1793,47,Sales,Sales Executive,Other,1,23,4,2,0,2,4,25,3,4,4,4,4035,13,Female,Married,No,5,0
1794,60,Research & Development,Manufacturing Director,Technical Degree,2,32,32,6,4,4,4,12,3,3,3,3,7170,29,Male,Divorced,No,2,0
1795,34,Research & Development,Laboratory Technician,Technical Degree,3,12,8,0,3,0,3,19,3,1,4,2,10023,1,Male,Married,No,9,0
1796,43,Sales,Manager,Other,3,16,5,0,3,0,3,11,3,3,1,4,9250,22,Male,Married,No,5,0
1797,53,Research & Development,Healthcare Representative,Other,5,22,19,4,10,2,3,15,3,4,3,2,14925,4,Male,Divorced,Yes,9,0
1798,18,Research & Development,Research Scientist,Medical,1,0,1,0,1,0,3,11,3,4,3,2,2452,27,Female,Divorced,No,0,0
1799,25,Research & Development,Manufacturing Director,Human Resources,2,4,0,0,0,0,3,17,4,2,1,4,5517,15,Male,Single,No,5,0
1800,52,Research & Development,Research Scientist,Human Resources,2,13,4,1,1,1,4,19,3,4,3,2,4829,26,Female,Single,No,7,0
1801,32,Research & Development,Research Scientist,Other,2,10,4,1,0,1,3,16,4,1,3,2,6886,26,Female,Divorced,No,9,1
1802,39,Research & Development,Laboratory Technician,Medical,1,11,7,2,5,1,1,24,3,4,4,3,3233,21,Male,Married,No,7,1
1803,31,Research & Development,Laboratory Technician,Human Resources,5,3,2,0,2,0,4,12,3,2,4,4,9536,27,Male,Married,Yes,0,0
1804,43,Sales,Sales Executive,Medical,4,15,12,5,5,2,5,16,3,1,1,2,13011,25,Male,Single,No,6,0
1805,45,Research & Development,Research Scientist,Medical,2,13,12,4,6,4,3,19,3,3,2,3,6036,16,Male,Married,No,9,0
1806,40,Sales,Sales Executive,Technical Degree,2,19,7,4,4,3,2,13,3,3,3,3,7579,4,Male,Married,No,9,0
1807,31,Research & Development,Healthcare Representative,Human Resources,1,4,2,2,2,2,5,19,3,3,3,4,3224,17,Male,Married,No,3,0
1808,41,Research & Development,Research Scientist,Human Resources,2,15,11,11,7,10,5,18,3,4,4,4,6708,11,Male,Single,No,5,0
1809,19,Sales,Sales Executive,Technical Degree,3,1,1,0,0,0,2,25,3,4,3,3,5713,25,Male,Single,No,5,0
1810,43,Research & Development,Manager,Other,2,21,17,15,10,8,1,23,3,3,1,3,5984,5,Male,Divorced,No,4,0
1811,31,Research & Development,Research Director,Technical Degree,5,2,0,0,0,0,3,22,3,3,4,3,15292,26,Male,Divorced,No,9,0
1812,24,Research & Development,Manufacturing Director,Human Resources,2,5,2,1,2,1,4,17,4,1,4,2,6400,13,Female,Divorced,No,8,0
1813,20,Research & Development,Laboratory Technician,Human Resources,2,3,1,0,1,0,2,18,3,1,3,3,5091,12,Male,Married,No,9,0
1814,40,Research & Development,Manufacturing Director,Other,3,8,5,4,2,2,3,20,3,3,3,4,7624,29,Female,Married,Yes,7,0
1815,60,Research & Development,Research Director,Technical Degree,1,32,1,1,0,0,3,16,3,1,2,3,4075,27,Female,Divorced,Yes,5,0
1816,35,Research & Development,Laboratory Technician,Life Sciences,2,10,6,3,3,1,5,13,3,4,2,1,7211,23,Female,Divorced,No,3,0
1817,55,Research & Development,Manufacturing Director,Life Sciences,1,15,8,1,8,1,3,17,3,3,2,3,2818,3,Female,Divorced,Yes,3,0
1818,52,Sales,Sales Representative,Other,2,11,11,2,4,1,3,14,3,2,3,3,5096,4,Male,Single,No,8,0
1819,32,Sales,Sales Representative,Technical Degree,3,1,1,0,0,0,6,21,3,3,4,3,8256,28,Male,Married,No,3,1
1820,42,Human Resources,Human Resources,Technical Degree,2,15,10,10,5,6,2,20,3,2,3,3,5609,10,Male,Married,No,6,0
1821,54,Research & Development,Manufacturing Director,Medical,3,13,0,0,0,0,2,24,3,3,2,3,9980,9,Male,Married,No,5,0
1822,45,Sales,Sales Representative,Human Resources,2,14,7,2,6,2,4,15,3,4,2,2,4340,10,Male,Married,No,1,0
1823,27,Research & Development,Manager,Marketing,1,7,1,0,0,0,2,18,4,3,3,4,2094,13,Male,Married,Yes,4,0
1824,56,Research & Development,Laboratory Technician,Other,3,25,16,9,2,7,4,25,3,1,3,3,9426,1,Male,Married,No,2,0
1825,34,Research & Development,Laboratory Technician,Marketing,1,4,1,1,1,1,1,17,3,4,3,2,2772,12,Female,Divorced,No,8,1
1826,56,Sales,Sales Representative,Marketing,1,16,5,5,3,5,1,17,3,2,3,2,2811,11,Female,Single,No,9,0
1827,39,Research & Development,Manufacturing Director,Other,2,17,4,0,1,0,5,18,4,4,3,4,6337,21,Male,Married,No,0,0
1828,43,Research & Development,Healthcare Representative,Technical Degree,1,21,15,3,4,2,3,20,3,3,2,4,3530,8,Male,Single,Yes,9,0
1829,42,Research & Development,Manufacturing Director,Other,1,17,7,2,5,1,4,13,3,3,1,3,3841,26,Female,Divorced,No,3,0
1830,34,Sales,Manager,Marketing,2,6,2,0,0,0,2,13,4,4,1,1,3993,23,Female,Single,No,3,0
1831,30,Sales,Sales Executive,Human Resources,2,7,7,1,7,1,2,12,3,4,2,1,6645,14,Male,Divorced,Yes,8,0
1832,37,Sales,Sales Representative,Human Resources,2,12,12,5,2,3,4,25,3,1,1,2,5986,14,Female,Married,No,0,0
1833,42,Research & Development,Manufacturing Director,Human Resources,5,10,9,8,5,5,3,11,3,2,2,3,10649,20,Male,Single,No,1,0
1834,21,Research & Development,Laboratory Technician,Technical Degree,2,3,2,0,2,0,3,20,3,4,4,3,3979,23,Male,Married,No,0,0
1835,27,Research & Development,Manager,Life Sciences,4,3,3,3,3,2,0,16,3,1,4,3,10452,17,Male,Divorced,No,0,0
1836,20,Research & Development,Research Scientist,Other,1,0,0,0,0,0,3,16,3,3,3,3,2129,22,Female,Single,No,0,0
1837,58,Research & Development,Manufacturing Director,Human Resources,2,29,15,4,5,3,4,23,3,4,4,1,6654,25,Male,Married,No,2,0
1838,35,Sales,Sales Representative,Other,4,12,6,2,5,2,4,20,3,3,2,2,9394,19,Male,Married,No,3,0
1839,53,Human Resources,Manager,Human Resources,2,13,12,0,1,0,4,22,3,4,4,3,6162,20,Female,Single,No,9,0
1840,39,Sales,Manager,Technical Degree,3,11,11,4,6,2,4,18,3,4,3,2,8564,24,Male,Divorced,Yes,1,0
1841,51,Sales,Sales Representative,Life Sciences,2,15,13,9,7,7,3,24,3,4,3,1,4931,28,Female,Married,No,0,0
1842,25,Human Resources,Manager,Life Sciences,1,2,1,0,0,0,3,16,4,4,3,3,2679,21,Male,Married,Yes,4,0
1843,57,Research & Development,Research Scientist,Human Resources,2,14,10,9,8,4,4,16,3,3,1,4,6808,21,Male,Single,No,5,0
1844,36,Research & Development,Research Scientist,Technical Degree,2,8,1,1,1,1,2,11,3,3,4,3,4421,17,Female,Single,Yes,1,1
1845,59,Human Resources,Human Resources,Medical,4,34,15,5,7,4,2,22,3,3,1,4,14196,6,Male,Single,No,2,0
1846,58,Research & Development,Manager,Other,1,23,19,6,6,5,5,17,3,4,2,3,4529,14,Female,Married,No,9,0
1847,54,Sales,Manager,Other,5,13,12,11,12,5,0,17,3,4,2,3,16280,18,Female,Married,No,2,0
1848,23,Research & Development,Research Scientist,Marketing,5,3,1,1,1,1,1,20,3,2,1,2,10290,17,Female,Single,No,1,1
1849,43,Research & Development,Research Scientist,Technical Degree,1,11,8,4,6,3,3,19,3,2,2,4,3819,6,Male,Divorced,No,3,1
1850,51,Sales,Sales Executive,Marketing,1,22,8,0,1,0,4,24,3,4,1,2,3720,5,Male,Married,No,4,0
1851,23,Sales,Sales Representative,Human Resources,4,4,4,1,0,1,3,25,3,3,2,2,10658,13,Male,Single,No,7,1
