EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition,PromotionGapRatio,RoleStagnationIndex,TrainingIntensity,ManagerStability,CareerCluster,PromotionGapScore,StagnationComposite,RetentionOpportunity
2076,52,Research & Development,Manager,Marketing,3,10,2,2,0,1,4,12,3,2,3,2,6395,2,Male,Single,No,9,1,0.5,1.0,2.0,0.0,High-risk stagnation profiles,High,0.6000000000000001,False
2077,42,Research & Development,Healthcare Representative,Marketing,2,9,4,3,3,3,2,18,3,1,4,4,6108,1,Male,Single,No,3,0,0.75,0.75,0.5,0.75,High-risk stagnation profiles,High,0.7250000000000001,False
2078,43,Sales,Manager,Marketing,1,24,22,15,20,9,1,19,3,4,3,3,3056,16,Male,Married,No,1,0,0.4090909090909091,0.6818181818181818,0.045454545454545456,0.9090909090909091,Stable long-term contributors,High,0.6227272727272728,True
2079,28,Research & Development,Research Scientist,Human Resources,1,5,4,4,0,2,3,12,3,2,3,1,3415,5,Female,Married,Yes,5,1,0.5,1.0,0.75,0.0,High-risk stagnation profiles,High,0.6250000000000001,False
2080,55,Research & Development,Healthcare Representative,Life Sciences,1,15,3,3,0,3,5,19,3,2,3,3,3129,25,Male,Divorced,No,3,1,1.0,1.0,1.6666666666666667,0.0,High-risk stagnation profiles,High,0.8,False
2081,19,Research & Development,Healthcare Representative,Medical,1,0,1,0,0,0,2,17,3,1,1,3,2729,25,Female,Divorced,Yes,2,0,0.0,0.0,2.0,0.0,Fast-track performers,Low,0.0,False
2082,24,Research & Development,Healthcare Representative,Technical Degree,2,0,1,1,0,1,2,19,3,2,3,2,4817,7,Male,Single,Yes,5,1,1.0,1.0,2.0,0.0,High-risk stagnation profiles,High,0.8,False
2083,35,Human Resources,Human Resources,Technical Degree,4,7,1,0,0,0,5,16,4,3,2,2,7920,9,Female,Divorced,No,8,0,0.0,0.0,5.0,0.0,Fast-track performers,Low,0.0,False
2084,44,Research & Development,Research Scientist,Other,1,25,25,22,15,17,5,12,4,3,1,4,4259,4,Male,Married,No,7,0,0.68,0.88,0.2,0.6,High-risk stagnation profiles,High,0.7640000000000002,True
2085,51,Sales,Sales Executive,Marketing,1,18,12,9,1,4,0,18,3,1,3,1,3806,19,Female,Married,No,1,0,0.3333333333333333,0.75,0.0,0.08333333333333333,Stable long-term contributors,Medium,0.5416666666666666,False
2086,44,Human Resources,Manager,Marketing,2,18,15,0,5,0,4,20,3,1,1,2,7250,27,Female,Married,No,2,0,0.0,0.0,0.26666666666666666,0.3333333333333333,Fast-track performers,Low,0.10666666666666669,False
2087,34,Sales,Sales Representative,Marketing,3,10,5,5,5,4,3,25,3,2,3,2,8956,20,Female,Divorced,Yes,1,1,0.8,1.0,0.6,1.0,Stable long-term contributors,High,0.8600000000000001,False
2088,60,Sales,Sales Executive,Technical Degree,1,25,1,0,1,0,3,19,3,4,1,2,3704,15,Male,Single,No,9,0,0.0,0.0,3.0,1.0,Stable long-term contributors,Low,0.1,False
2089,41,Sales,Sales Executive,Other,1,13,2,2,0,1,3,22,3,1,1,3,2892,7,Male,Single,Yes,6,0,0.5,1.0,1.5,0.0,Stable long-term contributors,High,0.6000000000000001,False
2090,42,Human Resources,Manager,Life Sciences,2,15,0,0,0,0,3,18,4,3,4,1,5087,24,Male,Married,No,8,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2091,24,Research & Development,Healthcare Representative,Human Resources,1,5,4,3,3,2,3,12,3,1,4,2,2298,18,Male,Single,No,0,1,0.5,0.75,0.75,0.75,High-risk stagnation profiles,High,0.6000000000000001,False
2092,23,Research & Development,Research Director,Medical,1,2,0,0,0,0,3,25,3,2,2,4,2619,5,Male,Married,No,2,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2093,41,Research & Development,Manufacturing Director,Life Sciences,3,8,1,0,0,0,3,18,3,2,3,2,9994,21,Male,Married,No,5,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2094,50,Research & Development,Laboratory Technician,Technical Degree,2,20,20,19,10,14,4,13,3,1,2,3,6806,29,Male,Divorced,No,3,0,0.7,0.95,0.2,0.5,High-risk stagnation profiles,High,0.79,False
2095,46,Research & Development,Research Director,Human Resources,2,14,1,0,0,0,4,13,3,4,3,3,6305,25,Male,Single,No,9,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2096,60,Research & Development,Manufacturing Director,Human Resources,3,31,7,2,2,1,3,19,3,3,3,3,10644,29,Male,Single,No,9,0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857,Fast-track performers,Medium,0.2571428571428571,True
2097,39,Research & Development,Manufacturing Director,Human Resources,3,8,5,2,2,1,1,23,3,4,2,4,9335,29,Male,Married,Yes,0,0,0.2,0.4,0.2,0.4,Fast-track performers,Medium,0.3600000000000001,True
2098,43,Research & Development,Manufacturing Director,Marketing,1,12,3,3,3,2,3,19,3,1,4,2,2746,13,Male,Married,No,8,0,0.6666666666666666,1.0,1.0,1.0,High-risk stagnation profiles,High,0.7666666666666667,False
2099,45,Research & Development,Manager,Medical,2,20,12,12,6,12,4,25,3,1,1,4,7082,3,Male,Divorced,No,6,1,1.0,1.0,0.3333333333333333,0.5,High-risk stagnation profiles,High,0.9166666666666667,False
2100,38,Research & Development,Manager,Technical Degree,1,10,3,2,0,1,3,19,3,2,1,3,3730,28,Female,Divorced,No,6,0,0.3333333333333333,0.6666666666666666,1.0,0.0,High-risk stagnation profiles,Medium,0.4,True
2101,24,Research & Development,Manufacturing Director,Technical Degree,1,4,1,1,1,1,3,14,4,4,4,3,2355,6,Male,Divorced,Yes,0,0,1.0,1.0,3.0,1.0,High-risk stagnation profiles,High,0.9,True
2102,34,Research & Development,Manager,Human Resources,3,4,2,0,2,0,2,22,4,2,4,1,7140,26,Female,Married,Yes,8,0,0.0,0.0,1.0,1.0,Fast-track performers,Low,0.1,False
2103,37,Research & Development,Healthcare Representative,Technical Degree,4,10,6,5,0,3,3,24,3,3,3,1,13329,12,Male,Married,No,7,0,0.5,0.8333333333333334,0.5,0.0,High-risk stagnation profiles,High,0.5833333333333335,True
2104,58,Sales,Manager,Medical,5,21,18,15,17,11,3,17,3,2,3,3,16263,21,Female,Single,No,9,1,0.6111111111111112,0.8333333333333334,0.16666666666666666,0.9444444444444444,Stable long-term contributors,High,0.7555555555555556,False
2105,37,Research & Development,Healthcare Representative,Medical,2,13,12,9,11,5,5,23,4,1,3,4,5205,18,Male,Married,No,4,0,0.4166666666666667,0.75,0.4166666666666667,0.9166666666666666,High-risk stagnation profiles,High,0.6166666666666667,False
2106,39,Research & Development,Healthcare Representative,Other,1,11,4,3,2,2,4,18,3,4,3,3,3153,18,Female,Divorced,Yes,3,0,0.5,0.75,1.0,0.5,High-risk stagnation profiles,Medium,0.55,True
2107,45,Sales,Manager,Other,1,14,9,9,0,8,2,25,3,3,3,2,3039,4,Male,Single,Yes,0,1,0.8888888888888888,1.0,0.2222222222222222,0.0,High-risk stagnation profiles,High,0.8333333333333333,False
2108,57,Research & Development,Laboratory Technician,Life Sciences,3,25,21,20,10,19,3,25,3,4,3,1,8958,28,Female,Single,No,8,0,0.9047619047619048,0.9523809523809523,0.14285714285714285,0.47619047619047616,High-risk stagnation profiles,High,0.8761904761904762,True
2109,24,Research & Development,Manufacturing Director,Medical,2,1,1,1,0,0,4,23,3,4,3,3,4670,20,Male,Divorced,No,7,0,0.0,1.0,4.0,0.0,Fast-track performers,Medium,0.4,True
2110,18,Sales,Manager,Medical,2,0,1,0,1,0,3,25,3,3,4,3,4382,23,Female,Single,No,1,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
2111,49,Sales,Sales Representative,Medical,3,21,3,2,2,2,3,23,3,1,4,2,9210,14,Male,Single,Yes,3,1,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,Stable long-term contributors,High,0.6,False
2112,30,Research & Development,Manufacturing Director,Other,3,7,5,1,1,1,4,15,4,3,3,1,8987,28,Female,Divorced,No,3,0,0.2,0.2,0.8,0.2,Fast-track performers,Medium,0.2,True
2113,47,Research & Development,Laboratory Technician,Human Resources,4,17,6,2,5,2,4,23,3,2,3,3,13272,14,Female,Single,No,6,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,Fast-track performers,Medium,0.3833333333333333,True
2114,40,Human Resources,Manager,Human Resources,1,14,3,0,1,0,2,25,3,3,3,3,2747,1,Female,Single,No,2,0,0.0,0.0,0.6666666666666666,0.3333333333333333,Fast-track performers,Low,0.06666666666666668,False
2115,36,Research & Development,Research Scientist,Technical Degree,3,6,1,1,1,1,3,25,3,3,3,3,9146,11,Female,Married,Yes,7,0,1.0,1.0,3.0,1.0,High-risk stagnation profiles,High,0.9,True
2116,49,Research & Development,Research Scientist,Human Resources,4,26,26,2,18,1,5,11,3,4,3,4,10437,22,Male,Married,No,6,0,0.038461538461538464,0.07692307692307693,0.19230769230769232,0.6923076923076923,Fast-track performers,Medium,0.19615384615384615,True
2117,47,Sales,Manager,Marketing,1,10,6,2,6,2,6,25,4,4,4,3,3179,27,Male,Married,No,9,0,0.3333333333333333,0.3333333333333333,1.0,1.0,Stable long-term contributors,Medium,0.3666666666666667,True
2118,46,Research & Development,Healthcare Representative,Other,2,20,2,1,1,1,4,19,4,4,4,2,7256,29,Female,Married,No,3,0,0.5,0.5,2.0,0.5,High-risk stagnation profiles,Medium,0.45,True
2119,46,Research & Development,Laboratory Technician,Medical,1,13,0,0,0,0,6,16,3,1,4,3,3332,9,Male,Married,No,8,0,0.0,0.0,6.0,0.0,Fast-track performers,Low,0.0,False
2120,47,Research & Development,Research Director,Human Resources,5,26,1,0,1,0,3,13,4,2,4,4,11547,18,Female,Married,No,5,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
2121,33,Sales,Manager,Other,1,12,9,2,4,1,3,13,3,1,4,4,3065,28,Male,Single,No,2,0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,Fast-track performers,Medium,0.24444444444444446,False
2122,57,Research & Development,Research Scientist,Human Resources,2,31,15,9,3,4,3,24,3,4,3,4,6687,5,Male,Single,No,6,1,0.26666666666666666,0.6,0.2,0.2,Fast-track performers,Medium,0.4466666666666667,False
2123,36,Sales,Sales Executive,Life Sciences,1,9,8,8,4,7,1,24,3,4,4,2,3677,10,Male,Married,No,5,1,0.875,1.0,0.125,0.5,Stable long-term contributors,High,0.8875000000000001,False
2124,35,Research & Development,Laboratory Technician,Medical,3,13,11,3,9,2,3,20,3,2,2,3,10744,15,Male,Divorced,No,7,0,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.8181818181818182,Fast-track performers,Medium,0.3363636363636364,True
2125,18,Research & Development,Laboratory Technician,Life Sciences,1,0,0,0,0,0,3,11,4,1,1,4,2902,27,Female,Married,No,4,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2126,31,Research & Development,Research Director,Medical,1,9,7,3,5,2,4,23,3,3,3,3,3397,10,Male,Married,No,5,1,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,Fast-track performers,Medium,0.4,False
2127,19,Sales,Sales Executive,Other,2,4,0,0,0,0,4,18,3,4,4,2,5963,16,Male,Married,No,0,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2128,45,Research & Development,Manager,Technical Degree,4,16,16,10,11,9,3,12,3,3,3,4,12924,4,Female,Single,No,7,1,0.5625,0.625,0.1875,0.6875,High-risk stagnation profiles,High,0.625,False
2129,47,Research & Development,Laboratory Technician,Human Resources,1,22,15,2,6,2,3,22,3,1,2,3,3771,4,Male,Divorced,Yes,0,0,0.13333333333333333,0.13333333333333333,0.2,0.4,Fast-track performers,Medium,0.2266666666666667,False
2130,55,Sales,Sales Executive,Human Resources,1,19,7,3,5,1,2,11,3,4,3,2,4612,8,Female,Divorced,No,2,0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.7142857142857143,Stable long-term contributors,Medium,0.37142857142857144,True
2131,21,Research & Development,Manufacturing Director,Marketing,3,3,2,0,0,0,3,17,3,4,3,2,7331,6,Male,Married,No,1,0,0.0,0.0,1.5,0.0,Fast-track performers,Low,0.0,False
2132,18,Human Resources,Human Resources,Life Sciences,2,4,3,2,0,1,4,24,3,1,2,3,6462,23,Female,Single,No,5,1,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,High-risk stagnation profiles,Medium,0.4,False
2133,25,Research & Development,Manufacturing Director,Human Resources,4,3,3,0,0,0,2,21,3,4,4,3,7822,11,Male,Married,No,7,0,0.0,0.0,0.6666666666666666,0.0,Fast-track performers,Low,0.03333333333333334,False
2134,46,Sales,Sales Executive,Other,1,12,11,9,3,4,3,19,3,3,4,1,3593,28,Male,Married,No,7,0,0.36363636363636365,0.8181818181818182,0.2727272727272727,0.2727272727272727,Stable long-term contributors,High,0.5727272727272728,True
2135,56,Research & Development,Manufacturing Director,Technical Degree,2,23,11,9,11,6,3,16,3,3,4,3,7024,25,Male,Single,Yes,6,0,0.5454545454545454,0.8181818181818182,0.2727272727272727,1.0,High-risk stagnation profiles,High,0.7181818181818183,True
2136,20,Sales,Manager,Other,1,1,0,0,0,0,4,18,3,3,2,3,3259,13,Male,Married,No,6,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2137,49,Research & Development,Healthcare Representative,Life Sciences,1,19,13,13,11,12,5,18,3,4,2,3,4240,19,Female,Divorced,No,7,0,0.9230769230769231,1.0,0.38461538461538464,0.8461538461538461,High-risk stagnation profiles,High,0.9153846153846155,True
2138,27,Research & Development,Research Scientist,Marketing,3,8,3,1,0,1,4,19,3,4,3,2,7700,11,Male,Divorced,No,4,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,Fast-track performers,Medium,0.26666666666666666,True
2139,27,Research & Development,Healthcare Representative,Human Resources,2,5,0,0,0,0,3,17,3,1,3,3,5509,2,Female,Single,No,2,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2140,36,Research & Development,Manager,Other,3,12,9,3,4,2,3,19,3,4,1,1,7934,3,Male,Single,Yes,1,0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,Fast-track performers,Medium,0.3333333333333333,True
2141,51,Research & Development,Research Director,Medical,1,9,0,0,0,0,1,25,3,1,4,2,2823,15,Male,Married,No,2,0,0.0,0.0,1.0,0.0,Fast-track performers,Low,0.0,False
2142,50,Sales,Sales Representative,Technical Degree,2,23,16,1,11,0,2,19,3,4,3,3,5812,24,Male,Divorced,No,2,0,0.0,0.0625,0.125,0.6875,Stable long-term contributors,Low,0.18125000000000002,False
2143,40,Research & Development,Research Scientist,Other,2,14,0,0,0,0,2,22,3,3,4,4,5025,13,Male,Married,No,6,0,0.0,0.0,2.0,0.0,Fast-track performers,Low,0.0,False
2144,45,Sales,Manager,Technical Degree,5,15,3,1,0,1,1,21,3,2,4,3,13921,25,Male,Married,No,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,Stable long-term contributors,Medium,0.33333333333333337,True
2145,49,Research & Development,Manufacturing Director,Human Resources,1,12,0,0,0,0,2,11,3,2,1,1,3816,10,Male,Single,No,6,0,0.0,0.0,2.0,0.0,Fast-track performers,Low,0.0,False
2146,24,Sales,Sales Executive,Medical,1,3,1,0,1,0,2,16,3,4,4,3,3210,5,Female,Married,No,5,0,0.0,0.0,2.0,1.0,Stable long-term contributors,Low,0.1,False
2147,46,Research & Development,Laboratory Technician,Marketing,2,21,19,18,15,11,1,22,3,3,4,3,4990,24,Male,Divorced,Yes,9,1,0.5789473684210527,0.9473684210526315,0.05263157894736842,0.7894736842105263,High-risk stagnation profiles,High,0.7842105263157895,False
2148,25,Research & Development,Healthcare Representative,Marketing,2,4,1,0,1,0,3,18,3,4,3,4,4183,11,Male,Married,No,1,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
2149,18,Sales,Sales Representative,Medical,1,0,1,1,1,1,6,20,3,3,3,4,2143,23,Male,Divorced,No,9,0,1.0,1.0,6.0,1.0,Stable long-term contributors,High,0.9,True
2150,20,Human Resources,Human Resources,Technical Degree,4,0,0,0,0,0,5,19,3,4,3,2,8628,28,Female,Married,No,0,0,0.0,0.0,5.0,0.0,Fast-track performers,Low,0.0,False
2151,41,Research & Development,Research Director,Human Resources,1,14,6,1,3,1,0,25,3,3,2,2,3082,14,Male,Divorced,Yes,8,0,0.16666666666666666,0.16666666666666666,0.0,0.5,Fast-track performers,Medium,0.2833333333333333,True
2152,40,Research & Development,Manager,Other,4,17,14,14,8,7,3,14,4,2,3,2,10607,28,Female,Single,No,1,0,0.5,1.0,0.21428571428571427,0.5714285714285714,High-risk stagnation profiles,High,0.7357142857142858,True
2153,25,Research & Development,Manager,Medical,1,3,3,2,0,2,5,23,4,3,1,3,2828,29,Male,Single,No,3,0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,High-risk stagnation profiles,Medium,0.5333333333333333,True
2154,54,Human Resources,Manager,Life Sciences,3,15,6,5,0,4,1,12,4,4,3,1,8959,25,Male,Single,Yes,8,0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.0,High-risk stagnation profiles,High,0.6833333333333335,True
2155,20,Research & Development,Healthcare Representative,Technical Degree,4,1,0,0,0,0,4,21,3,3,2,2,10305,20,Male,Married,No,8,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2156,50,Research & Development,Laboratory Technician,Marketing,1,14,2,1,0,0,3,19,3,2,1,3,2898,15,Male,Married,No,0,0,0.0,0.5,1.5,0.0,Fast-track performers,Medium,0.2,True
2157,45,Sales,Sales Executive,Medical,5,10,2,1,1,1,5,19,3,4,3,2,14826,13,Female,Married,Yes,1,0,0.5,0.5,2.5,0.5,Stable long-term contributors,Medium,0.45,True
2158,25,Research & Development,Research Director,Marketing,2,5,1,1,0,1,5,22,3,4,3,1,6222,26,Male,Divorced,No,1,0,1.0,1.0,5.0,0.0,High-risk stagnation profiles,High,0.8,True
2159,51,Research & Development,Manufacturing Director,Technical Degree,5,20,0,0,0,0,4,18,3,1,3,3,12889,3,Male,Married,Yes,1,1,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2160,52,Research & Development,Manager,Marketing,3,16,13,13,6,8,4,13,3,4,1,2,6824,9,Male,Single,No,7,0,0.6153846153846154,1.0,0.3076923076923077,0.46153846153846156,High-risk stagnation profiles,High,0.7615384615384615,True
2161,49,Sales,Manager,Medical,1,27,16,5,2,3,2,15,3,4,4,3,3369,8,Male,Divorced,No,7,0,0.1875,0.3125,0.125,0.125,Stable long-term contributors,Medium,0.30000000000000004,True
2162,41,Research & Development,Research Scientist,Technical Degree,1,11,2,2,0,2,1,12,3,2,3,4,2956,15,Female,Married,No,9,1,1.0,1.0,0.5,0.0,High-risk stagnation profiles,High,0.8500000000000001,False
2163,31,Research & Development,Research Director,Life Sciences,1,6,5,3,3,2,3,24,4,2,1,2,2932,23,Female,Married,No,7,0,0.4,0.6,0.6,0.6,High-risk stagnation profiles,Medium,0.5,True
2164,49,Research & Development,Manufacturing Director,Medical,1,20,14,9,14,9,2,13,3,4,3,3,2967,1,Male,Divorced,Yes,3,0,0.6428571428571429,0.6428571428571429,0.14285714285714285,1.0,High-risk stagnation profiles,High,0.7000000000000001,True
2165,60,Research & Development,Laboratory Technician,Other,1,26,26,21,10,19,1,11,3,4,3,4,4764,2,Male,Divorced,No,7,0,0.7307692307692307,0.8076923076923077,0.038461538461538464,0.38461538461538464,High-risk stagnation profiles,High,0.75,True
2166,33,Research & Development,Manager,Human Resources,1,10,8,6,1,4,3,14,4,2,1,4,2878,9,Female,Married,Yes,6,1,0.5,0.75,0.375,0.125,High-risk stagnation profiles,High,0.575,False
2167,21,Research & Development,Manager,Medical,2,0,1,0,1,0,5,15,3,2,3,3,5668,21,Male,Divorced,No,7,0,0.0,0.0,5.0,1.0,Fast-track performers,Low,0.1,False
2168,54,Research & Development,Healthcare Representative,Technical Degree,3,23,1,1,0,0,0,22,4,2,4,3,7139,17,Female,Married,No,0,1,0.0,1.0,0.0,0.0,High-risk stagnation profiles,Medium,0.5,False
2169,38,Research & Development,Laboratory Technician,Human Resources,1,7,6,2,3,1,2,12,3,3,4,1,2894,9,Male,Married,No,2,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5,Fast-track performers,Medium,0.3166666666666667,False
2170,31,Research & Development,Healthcare Representative,Medical,1,8,0,0,0,0,3,25,3,2,2,3,2581,1,Male,Married,Yes,9,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2171,48,Research & Development,Manufacturing Director,Life Sciences,2,19,17,16,16,13,3,25,3,1,4,4,4433,8,Female,Married,Yes,5,0,0.7647058823529411,0.9411764705882353,0.17647058823529413,0.9411764705882353,High-risk stagnation profiles,High,0.8588235294117648,False
2172,35,Sales,Manager,Life Sciences,1,9,5,3,0,2,2,13,3,4,2,3,3622,5,Male,Married,No,0,0,0.4,0.6,0.4,0.0,Stable long-term contributors,Medium,0.46,True
2173,24,Research & Development,Research Scientist,Other,1,4,2,1,1,1,6,22,3,4,4,3,3011,11,Female,Married,Yes,3,0,0.5,0.5,3.0,0.5,High-risk stagnation profiles,Medium,0.45,True
2174,27,Sales,Sales Representative,Marketing,1,9,4,1,4,1,3,16,3,3,1,2,2692,28,Male,Single,No,8,0,0.25,0.25,0.75,1.0,Stable long-term contributors,Medium,0.325,True
2175,24,Sales,Sales Representative,Human Resources,5,0,1,1,1,1,3,16,3,3,3,3,13649,6,Female,Married,Yes,6,0,1.0,1.0,3.0,1.0,Stable long-term contributors,High,0.9,True
2176,50,Research & Development,Laboratory Technician,Technical Degree,4,17,1,0,1,0,0,25,3,3,3,3,11517,17,Male,Married,No,0,0,0.0,0.0,0.0,1.0,Fast-track performers,Medium,0.2,True
2177,40,Research & Development,Healthcare Representative,Technical Degree,2,7,0,0,0,0,3,17,3,3,2,3,5516,18,Male,Divorced,No,5,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2178,38,Research & Development,Manufacturing Director,Marketing,3,9,6,3,6,3,4,22,3,4,4,1,7779,23,Female,Married,No,5,0,0.5,0.5,0.6666666666666666,1.0,High-risk stagnation profiles,Medium,0.5333333333333333,True
2179,36,Research & Development,Laboratory Technician,Life Sciences,2,2,1,1,0,1,2,19,3,4,3,3,6224,18,Male,Divorced,No,1,0,1.0,1.0,2.0,0.0,High-risk stagnation profiles,High,0.8,True
2180,36,Research & Development,Laboratory Technician,Life Sciences,3,15,7,3,2,2,3,14,3,2,1,3,7156,5,Female,Divorced,No,5,1,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,Fast-track performers,Medium,0.37142857142857144,False
2181,53,Research & Development,Manager,Medical,3,15,10,9,10,6,0,15,3,3,3,2,8316,27,Female,Married,Yes,9,0,0.6,0.9,0.0,1.0,High-risk stagnation profiles,High,0.8,True
2182,46,Research & Development,Research Scientist,Other,2,14,14,3,12,1,6,21,3,3,3,2,5733,25,Female,Married,No,1,0,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.8571428571428571,Fast-track performers,Medium,0.2571428571428571,True
2183,35,Sales,Sales Representative,Human Resources,1,11,7,5,7,3,1,12,3,3,2,2,3746,5,Female,Married,Yes,7,0,0.42857142857142855,0.7142857142857143,0.14285714285714285,1.0,Stable long-term contributors,High,0.6428571428571429,True
2184,19,Research & Development,Manager,Other,1,0,1,1,1,1,5,16,4,3,4,3,3083,28,Female,Divorced,No,6,0,1.0,1.0,5.0,1.0,High-risk stagnation profiles,High,0.9,True
2185,18,Sales,Sales Executive,Other,2,1,1,0,0,0,3,14,3,4,4,3,6035,19,Male,Married,No,5,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2186,22,Research & Development,Manufacturing Director,Medical,4,4,0,0,0,0,3,15,4,4,2,4,11999,27,Female,Single,No,9,1,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2187,37,Sales,Sales Representative,Other,2,6,3,0,3,0,4,17,3,3,3,2,6750,13,Male,Married,No,5,0,0.0,0.0,1.3333333333333333,1.0,Stable long-term contributors,Low,0.1,False
2188,28,Research & Development,Manufacturing Director,Marketing,4,4,1,1,1,1,1,16,3,4,2,4,11297,22,Female,Married,Yes,8,1,1.0,1.0,1.0,1.0,High-risk stagnation profiles,High,0.9,False
2189,59,Research & Development,Manager,Medical,5,22,8,7,6,3,3,18,3,4,4,3,15873,7,Male,Single,No,8,0,0.375,0.875,0.375,0.75,High-risk stagnation profiles,High,0.6375,True
2190,19,Sales,Sales Executive,Marketing,1,3,2,2,2,1,3,16,3,4,4,3,3399,26,Male,Married,No,9,0,0.5,1.0,1.5,1.0,Stable long-term contributors,High,0.7000000000000001,True
2191,20,Research & Development,Research Scientist,Medical,3,0,1,0,1,0,1,20,3,4,3,1,5429,14,Male,Single,Yes,9,0,0.0,0.0,1.0,1.0,Fast-track performers,Low,0.1,False
2192,40,Research & Development,Manager,Other,3,14,8,8,3,6,4,24,3,2,4,2,8642,27,Female,Married,No,1,0,0.75,1.0,0.5,0.375,High-risk stagnation profiles,High,0.7875000000000001,True
2193,29,Sales,Sales Executive,Marketing,5,5,3,0,3,0,0,18,3,2,3,4,14423,26,Male,Married,No,2,0,0.0,0.0,0.0,1.0,Stable long-term contributors,Medium,0.2,True
2194,37,Research & Development,Healthcare Representative,Marketing,5,12,11,4,6,3,4,23,3,4,3,2,16145,27,Male,Divorced,No,9,0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.5454545454545454,Fast-track performers,Medium,0.3727272727272728,True
2195,22,Research & Development,Research Director,Marketing,3,0,1,1,1,1,3,24,3,4,4,2,9112,8,Male,Married,Yes,6,1,1.0,1.0,3.0,1.0,High-risk stagnation profiles,High,0.9,False
2196,54,Sales,Sales Representative,Medical,1,29,24,4,12,2,2,24,3,4,3,2,4420,3,Male,Divorced,No,9,0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.5,Stable long-term contributors,Medium,0.2416666666666667,True
2197,55,Sales,Sales Representative,Technical Degree,3,13,13,2,7,2,4,14,3,1,3,4,10147,27,Male,Divorced,No,8,0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.5384615384615384,Stable long-term contributors,Medium,0.24615384615384617,False
2198,47,Sales,Sales Executive,Other,1,10,7,2,0,1,3,22,3,3,4,2,3433,4,Male,Married,No,5,0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,Stable long-term contributors,Medium,0.22857142857142856,True
2199,26,Research & Development,Manufacturing Director,Marketing,3,6,3,3,0,2,3,17,4,1,2,2,5898,10,Female,Divorced,Yes,0,1,0.6666666666666666,1.0,1.0,0.0,High-risk stagnation profiles,High,0.6666666666666667,False
2200,51,Sales,Manager,Human Resources,4,26,13,8,3,7,3,13,3,3,2,3,8718,4,Male,Single,No,6,0,0.5384615384615384,0.6153846153846154,0.23076923076923078,0.23076923076923078,Stable long-term contributors,High,0.5615384615384617,True
2201,52,Research & Development,Manager,Technical Degree,2,32,30,14,15,10,2,11,3,2,4,3,7928,18,Female,Divorced,Yes,0,0,0.3333333333333333,0.4666666666666667,0.06666666666666667,0.5,Fast-track performers,Medium,0.4633333333333333,True
